original_index	identifier	track_type	strand	strand_pair	scale	gtex_tissue	clip_soft	sum_stat	description
901	CNhs12373-	cage	-	900	1.0		384	sum	CAGE:mesenchymal precursor cell - ovarian cancer right ovary,
902	CNhs13097+	cage	+	903	1.0		384	sum	CAGE:mesenchymal precursor cell - ovarian cancer metastasis,
903	CNhs13097-	cage	-	902	1.0		384	sum	CAGE:mesenchymal precursor cell - ovarian cancer metastasis,
904	CNhs12377+	cage	+	905	1.0		384	sum	CAGE:mesenchymal precursor cell - ovarian cancer right ovary,  (SOC-57-02)
905	CNhs12377-	cage	-	904	1.0		384	sum	CAGE:mesenchymal precursor cell - ovarian cancer right ovary,  (SOC-57-02)
906	CNhs12503+	cage	+	907	1.0		384	sum	CAGE:amniotic membrane cells,
907	CNhs12503-	cage	-	906	1.0		384	sum	CAGE:amniotic membrane cells,
908	CNhs12380+	cage	+	909	1.0		384	sum	CAGE:chorionic membrane cells,
909	CNhs12380-	cage	-	908	1.0		384	sum	CAGE:chorionic membrane cells,
910	CNhs12492+	cage	+	911	1.0		384	sum	CAGE:Mesenchymal stem cells - umbilical,
911	CNhs12492-	cage	-	910	1.0		384	sum	CAGE:Mesenchymal stem cells - umbilical,
912	CNhs12493+	cage	+	913	1.0		384	sum	CAGE:Fibroblast - Periodontal Ligament,  (PL29)
913	CNhs12493-	cage	-	912	1.0		384	sum	CAGE:Fibroblast - Periodontal Ligament,  (PL29)
914	CNhs12518+	cage	+	915	1.0		384	sum	CAGE:common myeloid progenitor CMP,
915	CNhs12518-	cage	-	914	1.0		384	sum	CAGE:common myeloid progenitor CMP,
916	CNhs12519+	cage	+	917	1.0		384	sum	CAGE:granulocyte macrophage progenitor,
917	CNhs12519-	cage	-	916	1.0		384	sum	CAGE:granulocyte macrophage progenitor,
918	CNhs12529+	cage	+	919	1.0		384	sum	CAGE:promyelocytes/myelocytes PMC,
919	CNhs12529-	cage	-	918	1.0		384	sum	CAGE:promyelocytes/myelocytes PMC,
920	CNhs12530+	cage	+	921	1.0		384	sum	CAGE:neutrophil PMN,
921	CNhs12530-	cage	-	920	1.0		384	sum	CAGE:neutrophil PMN,
922	CNhs12538+	cage	+	923	1.0		384	sum	CAGE:Mallassez-derived cells,  (MZH3)
923	CNhs12538-	cage	-	922	1.0		384	sum	CAGE:Mallassez-derived cells,  (MZH3)
924	CNhs12545+	cage	+	925	1.0		384	sum	CAGE:CD133+ stem cells - cord blood derived, pool1
925	CNhs12545-	cage	-	924	1.0		384	sum	CAGE:CD133+ stem cells - cord blood derived, pool1
926	CNhs12575+	cage	+	927	1.0		384	sum	CAGE:Basophils,
927	CNhs12575-	cage	-	926	1.0		384	sum	CAGE:Basophils,
928	CNhs12549+	cage	+	929	1.0		384	sum	CAGE:Eosinophils,
929	CNhs12549-	cage	-	928	1.0		384	sum	CAGE:Eosinophils,
930	CNhs12552+	cage	+	931	1.0		384	sum	CAGE:CD133+ stem cells - adult bone marrow derived, pool1
931	CNhs12552-	cage	-	930	1.0		384	sum	CAGE:CD133+ stem cells - adult bone marrow derived, pool1
932	CNhs12553+	cage	+	933	1.0		384	sum	CAGE:CD34+ stem cells - adult bone marrow derived, , tech_
933	CNhs12553-	cage	-	932	1.0		384	sum	CAGE:CD34+ stem cells - adult bone marrow derived, , tech_
934	CNhs12589+	cage	+	935	1.0		384	sum	CAGE:nasal epithelial cells, , tech_
935	CNhs12589-	cage	-	934	1.0		384	sum	CAGE:nasal epithelial cells, , tech_
936	CNhs12558+	cage	+	937	1.0		384	sum	CAGE:mature adipocyte,
937	CNhs12558-	cage	-	936	1.0		384	sum	CAGE:mature adipocyte,
938	CNhs12593+	cage	+	939	1.0		384	sum	CAGE:Mast cell,
939	CNhs12593-	cage	-	938	1.0		384	sum	CAGE:Mast cell,
940	CNhs12597+	cage	+	941	1.0		384	sum	CAGE:Smooth Muscle Cells - Umbilical Vein,
941	CNhs12597-	cage	-	940	1.0		384	sum	CAGE:Smooth Muscle Cells - Umbilical Vein,
942	CNhs12574+	cage	+	943	1.0		384	sum	CAGE:nasal epithelial cells,
943	CNhs12574-	cage	-	942	1.0		384	sum	CAGE:nasal epithelial cells,
944	CNhs12586+	cage	+	945	1.0		384	sum	CAGE:Oligodendrocyte - precursors,
945	CNhs12586-	cage	-	944	1.0		384	sum	CAGE:Oligodendrocyte - precursors,
946	CNhs12590+	cage	+	947	1.0		384	sum	CAGE:Perineurial Cells,
947	CNhs12590-	cage	-	946	1.0		384	sum	CAGE:Perineurial Cells,
948	CNhs12595+	cage	+	949	1.0		384	sum	CAGE:Smooth Muscle Cells - Intestinal,
949	CNhs12595-	cage	-	948	1.0		384	sum	CAGE:Smooth Muscle Cells - Intestinal,
950	CNhs12596+	cage	+	951	1.0		384	sum	CAGE:Iris Pigment Epithelial Cells,
951	CNhs12596-	cage	-	950	1.0		384	sum	CAGE:Iris Pigment Epithelial Cells,
952	CNhs12610+	cage	+	953	1.0		384	sum	CAGE:diencephalon, adult
953	CNhs12610-	cage	-	952	1.0		384	sum	CAGE:diencephalon, adult
954	CNhs12611+	cage	+	955	1.0		384	sum	CAGE:olfactory region, adult
955	CNhs12611-	cage	-	954	1.0		384	sum	CAGE:olfactory region, adult
956	CNhs12640+	cage	+	957	1.0		384	sum	CAGE:tenocyte,
957	CNhs12640-	cage	-	956	1.0		384	sum	CAGE:tenocyte,
958	CNhs12805+	cage	+	959	1.0		384	sum	CAGE:medulloblastoma cell line:D283 Med
959	CNhs12805-	cage	-	958	1.0		384	sum	CAGE:medulloblastoma cell line:D283 Med
960	CNhs12806+	cage	+	961	1.0		384	sum	CAGE:large cell lung carcinoma cell line:NCI-H460
961	CNhs12806-	cage	-	960	1.0		384	sum	CAGE:large cell lung carcinoma cell line:NCI-H460
962	CNhs12807+	cage	+	963	1.0		384	sum	CAGE:plasma cell leukemia cell line:ARH-77
963	CNhs12807-	cage	-	962	1.0		384	sum	CAGE:plasma cell leukemia cell line:ARH-77
964	CNhs12808+	cage	+	965	1.0		384	sum	CAGE:small cell lung carcinoma cell line:DMS 144
965	CNhs12808-	cage	-	964	1.0		384	sum	CAGE:small cell lung carcinoma cell line:DMS 144
966	CNhs12809+	cage	+	967	1.0		384	sum	CAGE:small cell lung carcinoma cell line:NCI-H82
967	CNhs12809-	cage	-	966	1.0		384	sum	CAGE:small cell lung carcinoma cell line:NCI-H82
968	CNhs12812+	cage	+	969	1.0		384	sum	CAGE:salivary acinar cells,
969	CNhs12812-	cage	-	968	1.0		384	sum	CAGE:salivary acinar cells,
970	CNhs12838+	cage	+	971	1.0		384	sum	CAGE:merkel cell carcinoma cell line:MKL-1
971	CNhs12838-	cage	-	970	1.0		384	sum	CAGE:merkel cell carcinoma cell line:MKL-1
972	CNhs12839+	cage	+	973	1.0		384	sum	CAGE:merkel cell carcinoma cell line:MS-1
973	CNhs12839-	cage	-	972	1.0		384	sum	CAGE:merkel cell carcinoma cell line:MS-1
974	CNhs12840+	cage	+	975	1.0		384	sum	CAGE:cerebral meninges, adult
975	CNhs12840-	cage	-	974	1.0		384	sum	CAGE:cerebral meninges, adult
976	CNhs12842+	cage	+	977	1.0		384	sum	CAGE:appendix, adult
977	CNhs12842-	cage	-	976	1.0		384	sum	CAGE:appendix, adult
978	CNhs12843+	cage	+	979	1.0		384	sum	CAGE:artery, adult
979	CNhs12843-	cage	-	978	1.0		384	sum	CAGE:artery, adult
980	CNhs12844+	cage	+	981	1.0		384	sum	CAGE:vein, adult
981	CNhs12844-	cage	-	980	1.0		384	sum	CAGE:vein, adult
982	CNhs12845+	cage	+	983	1.0		384	sum	CAGE:bone marrow, adult
983	CNhs12845-	cage	-	982	1.0		384	sum	CAGE:bone marrow, adult
984	CNhs12846+	cage	+	985	1.0		384	sum	CAGE:ductus deferens, adult
985	CNhs12846-	cage	-	984	1.0		384	sum	CAGE:ductus deferens, adult
986	CNhs12847+	cage	+	987	1.0		384	sum	CAGE:epididymis, adult
987	CNhs12847-	cage	-	986	1.0		384	sum	CAGE:epididymis, adult
988	CNhs12848+	cage	+	989	1.0		384	sum	CAGE:gall bladder, adult
989	CNhs12848-	cage	-	988	1.0		384	sum	CAGE:gall bladder, adult
990	CNhs12849+	cage	+	991	1.0		384	sum	CAGE:parotid gland, adult
991	CNhs12849-	cage	-	990	1.0		384	sum	CAGE:parotid gland, adult
992	CNhs12850+	cage	+	993	1.0		384	sum	CAGE:penis, adult
993	CNhs12850-	cage	-	992	1.0		384	sum	CAGE:penis, adult
994	CNhs12851+	cage	+	995	1.0		384	sum	CAGE:seminal vesicle, adult
995	CNhs12851-	cage	-	994	1.0		384	sum	CAGE:seminal vesicle, adult
996	CNhs12852+	cage	+	997	1.0		384	sum	CAGE:submaxillary gland, adult
997	CNhs12852-	cage	-	996	1.0		384	sum	CAGE:submaxillary gland, adult
998	CNhs12853+	cage	+	999	1.0		384	sum	CAGE:tongue, adult
999	CNhs12853-	cage	-	998	1.0		384	sum	CAGE:tongue, adult
1000	CNhs12854+	cage	+	1001	1.0		384	sum	CAGE:vagina, adult
1001	CNhs12854-	cage	-	1000	1.0		384	sum	CAGE:vagina, adult
1002	CNhs12855+	cage	+	1003	1.0		384	sum	CAGE:heart - mitral valve, adult
1003	CNhs12855-	cage	-	1002	1.0		384	sum	CAGE:heart - mitral valve, adult
1004	CNhs12856+	cage	+	1005	1.0		384	sum	CAGE:heart - pulmonic valve, adult
1005	CNhs12856-	cage	-	1004	1.0		384	sum	CAGE:heart - pulmonic valve, adult
1006	CNhs12857+	cage	+	1007	1.0		384	sum	CAGE:heart - tricuspid valve, adult
1007	CNhs12857-	cage	-	1006	1.0		384	sum	CAGE:heart - tricuspid valve, adult
1008	CNhs12858+	cage	+	1009	1.0		384	sum	CAGE:throat, adult
1009	CNhs12858-	cage	-	1008	1.0		384	sum	CAGE:throat, adult
1010	CNhs12893+	cage	+	1011	1.0		384	sum	CAGE:Smooth Muscle Cells - Bladder,
1011	CNhs12893-	cage	-	1010	1.0		384	sum	CAGE:Smooth Muscle Cells - Bladder,
1012	CNhs12998+	cage	+	1013	1.0		384	sum	CAGE:testis, adult, pool2
1013	CNhs12998-	cage	-	1012	1.0		384	sum	CAGE:testis, adult, pool2
1014	CNhs13049+	cage	+	1015	1.0		384	sum	CAGE:acute myeloid leukemia (FAB M7) cell line:M-MOK
1015	CNhs13049-	cage	-	1014	1.0		384	sum	CAGE:acute myeloid leukemia (FAB M7) cell line:M-MOK
1016	CNhs13050+	cage	+	1017	1.0		384	sum	CAGE:acute myeloid leukemia (FAB M5) cell line:NOMO-1
1017	CNhs13050-	cage	-	1016	1.0		384	sum	CAGE:acute myeloid leukemia (FAB M5) cell line:NOMO-1
1018	CNhs13051+	cage	+	1019	1.0		384	sum	CAGE:acute myeloid leukemia (FAB M5) cell line:P31/FUJ
1019	CNhs13051-	cage	-	1018	1.0		384	sum	CAGE:acute myeloid leukemia (FAB M5) cell line:P31/FUJ
1020	CNhs13052+	cage	+	1021	1.0		384	sum	CAGE:acute myeloid leukemia (FAB M2) cell line:Kasumi-6
1021	CNhs13052-	cage	-	1020	1.0		384	sum	CAGE:acute myeloid leukemia (FAB M2) cell line:Kasumi-6
1022	CNhs13053+	cage	+	1023	1.0		384	sum	CAGE:acute myeloid leukemia (FAB M0) cell line:KG-1
1023	CNhs13053-	cage	-	1022	1.0		384	sum	CAGE:acute myeloid leukemia (FAB M0) cell line:KG-1
1024	CNhs13054+	cage	+	1025	1.0		384	sum	CAGE:acute myeloid leukemia (FAB M1) cell line:HYT-1
1025	CNhs13054-	cage	-	1024	1.0		384	sum	CAGE:acute myeloid leukemia (FAB M1) cell line:HYT-1
1026	CNhs13055+	cage	+	1027	1.0		384	sum	CAGE:acute myeloid leukemia (FAB M3) cell line:HL60
1027	CNhs13055-	cage	-	1026	1.0		384	sum	CAGE:acute myeloid leukemia (FAB M3) cell line:HL60
1028	CNhs13056+	cage	+	1029	1.0		384	sum	CAGE:acute myeloid leukemia (FAB M4eo) cell line:EoL-1
1029	CNhs13056-	cage	-	1028	1.0		384	sum	CAGE:acute myeloid leukemia (FAB M4eo) cell line:EoL-1
1030	CNhs13057+	cage	+	1031	1.0		384	sum	CAGE:acute myeloid leukemia (FAB M4eo) cell line:EoL-3
1031	CNhs13057-	cage	-	1030	1.0		384	sum	CAGE:acute myeloid leukemia (FAB M4eo) cell line:EoL-3
1032	CNhs13058+	cage	+	1033	1.0		384	sum	CAGE:acute myeloid leukemia (FAB M5) cell line:U-937 DE-4
1033	CNhs13058-	cage	-	1032	1.0		384	sum	CAGE:acute myeloid leukemia (FAB M5) cell line:U-937 DE-4
1034	CNhs13059+	cage	+	1035	1.0		384	sum	CAGE:acute myeloid leukemia (FAB M6) cell line:EEB
1035	CNhs13059-	cage	-	1034	1.0		384	sum	CAGE:acute myeloid leukemia (FAB M6) cell line:EEB
1036	CNhs13060+	cage	+	1037	1.0		384	sum	CAGE:acute myeloid leukemia (FAB M6) cell line:F-36E
1037	CNhs13060-	cage	-	1036	1.0		384	sum	CAGE:acute myeloid leukemia (FAB M6) cell line:F-36E
1038	CNhs13061+	cage	+	1039	1.0		384	sum	CAGE:mesothelioma cell line:NCI-H28
1039	CNhs13061-	cage	-	1038	1.0		384	sum	CAGE:mesothelioma cell line:NCI-H28
1040	CNhs13062+	cage	+	1041	1.0		384	sum	CAGE:mesothelioma cell line:NCI-H226
1041	CNhs13062-	cage	-	1040	1.0		384	sum	CAGE:mesothelioma cell line:NCI-H226
1042	CNhs13063+	cage	+	1043	1.0		384	sum	CAGE:mesothelioma cell line:NCI-H2052
1043	CNhs13063-	cage	-	1042	1.0		384	sum	CAGE:mesothelioma cell line:NCI-H2052
1044	CNhs13064+	cage	+	1045	1.0		384	sum	CAGE:mesothelioma cell line:NCI-H2452
1045	CNhs13064-	cage	-	1044	1.0		384	sum	CAGE:mesothelioma cell line:NCI-H2452
1046	CNhs13065+	cage	+	1047	1.0		384	sum	CAGE:mesothelioma cell line:Mero-14, tech_
1047	CNhs13065-	cage	-	1046	1.0		384	sum	CAGE:mesothelioma cell line:Mero-14, tech_
1048	CNhs13066+	cage	+	1049	1.0		384	sum	CAGE:mesothelioma cell line:Mero-25
1049	CNhs13066-	cage	-	1048	1.0		384	sum	CAGE:mesothelioma cell line:Mero-25
1050	CNhs13067+	cage	+	1051	1.0		384	sum	CAGE:mesothelioma cell line:Mero-41
1051	CNhs13067-	cage	-	1050	1.0		384	sum	CAGE:mesothelioma cell line:Mero-41
1052	CNhs13068+	cage	+	1053	1.0		384	sum	CAGE:mesothelioma cell line:Mero-48a
1053	CNhs13068-	cage	-	1052	1.0		384	sum	CAGE:mesothelioma cell line:Mero-48a
1054	CNhs13069+	cage	+	1055	1.0		384	sum	CAGE:mesothelioma cell line:Mero-82
1055	CNhs13069-	cage	-	1054	1.0		384	sum	CAGE:mesothelioma cell line:Mero-82
1056	CNhs13070+	cage	+	1057	1.0		384	sum	CAGE:mesothelioma cell line:Mero-83
1057	CNhs13070-	cage	-	1056	1.0		384	sum	CAGE:mesothelioma cell line:Mero-83
1058	CNhs13072+	cage	+	1059	1.0		384	sum	CAGE:mesothelioma cell line:Mero-84
1059	CNhs13072-	cage	-	1058	1.0		384	sum	CAGE:mesothelioma cell line:Mero-84
1060	CNhs13073+	cage	+	1061	1.0		384	sum	CAGE:mesothelioma cell line:Mero-95
1061	CNhs13073-	cage	-	1060	1.0		384	sum	CAGE:mesothelioma cell line:Mero-95
1062	CNhs13074+	cage	+	1063	1.0		384	sum	CAGE:mesothelioma cell line:No36
1063	CNhs13074-	cage	-	1062	1.0		384	sum	CAGE:mesothelioma cell line:No36
1064	CNhs13075+	cage	+	1065	1.0		384	sum	CAGE:mesothelioma cell line:ONE58
1065	CNhs13075-	cage	-	1064	1.0		384	sum	CAGE:mesothelioma cell line:ONE58
1066	CNhs13099+	cage	+	1067	1.0		384	sum	CAGE:serous adenocarcinoma cell line:SK-OV-3-R, biol_
1067	CNhs13099-	cage	-	1066	1.0		384	sum	CAGE:serous adenocarcinoma cell line:SK-OV-3-R, biol_
1068	CNhs13195+	cage	+	1069	1.0		384	sum	CAGE:CD4+CD25+CD45RA- memory regulatory T cells,
1069	CNhs13195-	cage	-	1068	1.0		384	sum	CAGE:CD4+CD25+CD45RA- memory regulatory T cells,
1070	CNhs13813+	cage	+	1071	1.0		384	sum	CAGE:CD4+CD25-CD45RA+ naive conventional T cells expanded,
1071	CNhs13813-	cage	-	1070	1.0		384	sum	CAGE:CD4+CD25-CD45RA+ naive conventional T cells expanded,
1072	CNhs13918+	cage	+	1073	1.0		384	sum	CAGE:CD4+CD25+CD45RA+ naive regulatory T cells expanded,
1073	CNhs13918-	cage	-	1072	1.0		384	sum	CAGE:CD4+CD25+CD45RA+ naive regulatory T cells expanded,
1074	CNhs13811+	cage	+	1075	1.0		384	sum	CAGE:CD4+CD25+CD45RA- memory regulatory T cells expanded,
1075	CNhs13811-	cage	-	1074	1.0		384	sum	CAGE:CD4+CD25+CD45RA- memory regulatory T cells expanded,
1076	CNhs13223+	cage	+	1077	1.0		384	sum	CAGE:CD4+CD25-CD45RA+ naive conventional T cells,
1077	CNhs13223-	cage	-	1076	1.0		384	sum	CAGE:CD4+CD25-CD45RA+ naive conventional T cells,
1078	CNhs13207+	cage	+	1079	1.0		384	sum	CAGE:CD14-CD16+ Monocytes,
1079	CNhs13207-	cage	-	1078	1.0		384	sum	CAGE:CD14-CD16+ Monocytes,
1080	CNhs13549+	cage	+	1081	1.0		384	sum	CAGE:CD14+CD16+ Monocytes,
1081	CNhs13549-	cage	-	1080	1.0		384	sum	CAGE:CD14+CD16+ Monocytes,
1082	CNhs13921+	cage	+	1083	1.0		384	sum	CAGE:CD4+CD25-CD45RA- memory conventional T cells expanded,
1083	CNhs13921-	cage	-	1082	1.0		384	sum	CAGE:CD4+CD25-CD45RA- memory conventional T cells expanded,
1084	CNhs13224+	cage	+	1085	1.0		384	sum	CAGE:CD14+CD16- Monocytes,
1085	CNhs13224-	cage	-	1084	1.0		384	sum	CAGE:CD14+CD16- Monocytes,
1086	CNhs13513+	cage	+	1087	1.0		384	sum	CAGE:CD4+CD25+CD45RA+ naive regulatory T cells,
1087	CNhs13513-	cage	-	1086	1.0		384	sum	CAGE:CD4+CD25+CD45RA+ naive regulatory T cells,
1088	CNhs13239+	cage	+	1089	1.0		384	sum	CAGE:CD4+CD25-CD45RA- memory conventional T cells,
1089	CNhs13239-	cage	-	1088	1.0		384	sum	CAGE:CD4+CD25-CD45RA- memory conventional T cells,
1090	CNhs13241+	cage	+	1091	1.0		384	sum	CAGE:acute myeloid leukemia (FAB M0) cell line:Kasumi-3
1091	CNhs13241-	cage	-	1090	1.0		384	sum	CAGE:acute myeloid leukemia (FAB M0) cell line:Kasumi-3
1092	CNhs13435+	cage	+	1093	1.0		384	sum	CAGE:achilles tendon,
1093	CNhs13435-	cage	-	1092	1.0		384	sum	CAGE:achilles tendon,
1094	CNhs13437+	cage	+	1095	1.0		384	sum	CAGE:cerebrospinal fluid,
1095	CNhs13437-	cage	-	1094	1.0		384	sum	CAGE:cerebrospinal fluid,
1096	CNhs13439+	cage	+	1097	1.0		384	sum	CAGE:cruciate ligament,
1097	CNhs13439-	cage	-	1096	1.0		384	sum	CAGE:cruciate ligament,
1098	CNhs13440+	cage	+	1099	1.0		384	sum	CAGE:eye - vitreous humor,
1099	CNhs13440-	cage	-	1098	1.0		384	sum	CAGE:eye - vitreous humor,
1100	CNhs13441+	cage	+	1101	1.0		384	sum	CAGE:eye - muscle superior,
1101	CNhs13441-	cage	-	1100	1.0		384	sum	CAGE:eye - muscle superior,
1102	CNhs13442+	cage	+	1103	1.0		384	sum	CAGE:eye - muscle lateral,
1103	CNhs13442-	cage	-	1102	1.0		384	sum	CAGE:eye - muscle lateral,
1104	CNhs13443+	cage	+	1105	1.0		384	sum	CAGE:eye - muscle medial,
1105	CNhs13443-	cage	-	1104	1.0		384	sum	CAGE:eye - muscle medial,
1106	CNhs13444+	cage	+	1107	1.0		384	sum	CAGE:eye - muscle inferior rectus,
1107	CNhs13444-	cage	-	1106	1.0		384	sum	CAGE:eye - muscle inferior rectus,
1108	CNhs13445+	cage	+	1109	1.0		384	sum	CAGE:Fingernail (including nail plate, eponychium and hyponychium),
1109	CNhs13445-	cage	-	1108	1.0		384	sum	CAGE:Fingernail (including nail plate, eponychium and hyponychium),
1110	CNhs13449+	cage	+	1111	1.0		384	sum	CAGE:optic nerve,
1111	CNhs13449-	cage	-	1110	1.0		384	sum	CAGE:optic nerve,
1112	CNhs13454+	cage	+	1113	1.0		384	sum	CAGE:skeletal muscle - soleus muscle,
1113	CNhs13454-	cage	-	1112	1.0		384	sum	CAGE:skeletal muscle - soleus muscle,
1114	CNhs13458+	cage	+	1115	1.0		384	sum	CAGE:Skin - palm,
1115	CNhs13458-	cage	-	1114	1.0		384	sum	CAGE:Skin - palm,
1116	CNhs13460+	cage	+	1117	1.0		384	sum	CAGE:tongue epidermis (fungiform papillae),
1117	CNhs13460-	cage	-	1116	1.0		384	sum	CAGE:tongue epidermis (fungiform papillae),
1118	CNhs13464+	cage	+	1119	1.0		384	sum	CAGE:Urethra,
1119	CNhs13464-	cage	-	1118	1.0		384	sum	CAGE:Urethra,
1120	CNhs13543+	cage	+	1121	1.0		384	sum	CAGE:CD14+ monocytes - treated with BCG,
1121	CNhs13543-	cage	-	1120	1.0		384	sum	CAGE:CD14+ monocytes - treated with BCG,
1122	CNhs13466+	cage	+	1123	1.0		384	sum	CAGE:CD14+ monocytes - treated with IFN + N-hexane,
1123	CNhs13466-	cage	-	1122	1.0		384	sum	CAGE:CD14+ monocytes - treated with IFN + N-hexane,
1124	CNhs13544+	cage	+	1125	1.0		384	sum	CAGE:CD14+ monocytes - treated with Trehalose dimycolate (TDM),
1125	CNhs13544-	cage	-	1124	1.0		384	sum	CAGE:CD14+ monocytes - treated with Trehalose dimycolate (TDM),
1126	CNhs13468+	cage	+	1127	1.0		384	sum	CAGE:CD14+ monocytes - mock treated,
1127	CNhs13468-	cage	-	1126	1.0		384	sum	CAGE:CD14+ monocytes - mock treated,
1128	CNhs13532+	cage	+	1129	1.0		384	sum	CAGE:CD14+ monocytes - treated with Group A streptococci,
1129	CNhs13532-	cage	-	1128	1.0		384	sum	CAGE:CD14+ monocytes - treated with Group A streptococci,
1130	CNhs13533+	cage	+	1131	1.0		384	sum	CAGE:CD14+ monocytes - treated with lipopolysaccharide,
1131	CNhs13533-	cage	-	1130	1.0		384	sum	CAGE:CD14+ monocytes - treated with lipopolysaccharide,
1132	CNhs13471+	cage	+	1133	1.0		384	sum	CAGE:CD14+ monocytes - treated with Salmonella,
1133	CNhs13471-	cage	-	1132	1.0		384	sum	CAGE:CD14+ monocytes - treated with Salmonella,
1134	CNhs13472+	cage	+	1135	1.0		384	sum	CAGE:CD14+ monocytes - treated with Cryptococcus,
1135	CNhs13472-	cage	-	1134	1.0		384	sum	CAGE:CD14+ monocytes - treated with Cryptococcus,
1136	CNhs13488+	cage	+	1137	1.0		384	sum	CAGE:CD14+ monocytes - treated with Candida,
1137	CNhs13488-	cage	-	1136	1.0		384	sum	CAGE:CD14+ monocytes - treated with Candida,
1138	CNhs13495+	cage	+	1139	1.0		384	sum	CAGE:CD14+ monocytes - treated with B-glucan,
1139	CNhs13495-	cage	-	1138	1.0		384	sum	CAGE:CD14+ monocytes - treated with B-glucan,
1140	CNhs13497+	cage	+	1141	1.0		384	sum	CAGE:Hep-2 cells treated with Streptococci strain 5448, biol_
1141	CNhs13497-	cage	-	1140	1.0		384	sum	CAGE:Hep-2 cells treated with Streptococci strain 5448, biol_
1142	CNhs13498+	cage	+	1143	1.0		384	sum	CAGE:Hep-2 cells treated with Streptococci strain JRS4, biol_
1143	CNhs13498-	cage	-	1142	1.0		384	sum	CAGE:Hep-2 cells treated with Streptococci strain JRS4, biol_
1144	CNhs13501+	cage	+	1145	1.0		384	sum	CAGE:Hep-2 cells mock treated, biol_
1145	CNhs13501-	cage	-	1144	1.0		384	sum	CAGE:Hep-2 cells mock treated, biol_
1146	CNhs13480+	cage	+	1147	1.0		384	sum	CAGE:immature langerhans cells,
1147	CNhs13480-	cage	-	1146	1.0		384	sum	CAGE:immature langerhans cells,
1148	CNhs13502+	cage	+	1149	1.0		384	sum	CAGE:acute myeloid leukemia (FAB M2) cell line:Kasumi-1
1149	CNhs13502-	cage	-	1148	1.0		384	sum	CAGE:acute myeloid leukemia (FAB M2) cell line:Kasumi-1
1150	CNhs13503+	cage	+	1151	1.0		384	sum	CAGE:acute myeloid leukemia (FAB M4) cell line:FKH-1
1151	CNhs13503-	cage	-	1150	1.0		384	sum	CAGE:acute myeloid leukemia (FAB M4) cell line:FKH-1
1152	CNhs13504+	cage	+	1153	1.0		384	sum	CAGE:acute myeloid leukemia (FAB M4) cell line:HNT-34
1153	CNhs13504-	cage	-	1152	1.0		384	sum	CAGE:acute myeloid leukemia (FAB M4) cell line:HNT-34
1154	CNhs13505+	cage	+	1155	1.0		384	sum	CAGE:acute myeloid leukemia (FAB M6) cell line:F-36P
1155	CNhs13505-	cage	-	1154	1.0		384	sum	CAGE:acute myeloid leukemia (FAB M6) cell line:F-36P
1156	CNhs13507+	cage	+	1157	1.0		384	sum	CAGE:mesenchymal precursor cell - ovarian cancer right ovary,  (SOC-57-02-G)
1157	CNhs13507-	cage	-	1156	1.0		384	sum	CAGE:mesenchymal precursor cell - ovarian cancer right ovary,  (SOC-57-02-G)
1158	CNhs13508+	cage	+	1159	1.0		384	sum	CAGE:serous adenocarcinoma cell line:SK-OV-3-R after co-culture with SOC-57-02-G, biol_
1159	CNhs13508-	cage	-	1158	1.0		384	sum	CAGE:serous adenocarcinoma cell line:SK-OV-3-R after co-culture with SOC-57-02-G, biol_
1160	CNhs13535+	cage	+	1161	1.0		384	sum	CAGE:migratory langerhans cells,
1161	CNhs13535-	cage	-	1160	1.0		384	sum	CAGE:migratory langerhans cells,
1162	CNhs13550+	cage	+	1163	1.0		384	sum	CAGE:Mallassez-derived cells,
1163	CNhs13550-	cage	-	1162	1.0		384	sum	CAGE:Mallassez-derived cells,
1164	CNhs13553+	cage	+	1165	1.0		384	sum	CAGE:CD34 cells differentiated to erythrocyte lineage, biol_
1165	CNhs13553-	cage	-	1164	1.0		384	sum	CAGE:CD34 cells differentiated to erythrocyte lineage, biol_
1166	CNhs13793+	cage	+	1167	1.0		384	sum	CAGE:amygdala - adult,
1167	CNhs13793-	cage	-	1166	1.0		384	sum	CAGE:amygdala - adult,
1168	CNhs13794+	cage	+	1169	1.0		384	sum	CAGE:thalamus - adult,
1169	CNhs13794-	cage	-	1168	1.0		384	sum	CAGE:thalamus - adult,
1170	CNhs13795+	cage	+	1171	1.0		384	sum	CAGE:hippocampus - adult,
1171	CNhs13795-	cage	-	1170	1.0		384	sum	CAGE:hippocampus - adult,
1172	CNhs13796+	cage	+	1173	1.0		384	sum	CAGE:medial frontal gyrus - adult,
1173	CNhs13796-	cage	-	1172	1.0		384	sum	CAGE:medial frontal gyrus - adult,
1174	CNhs13797+	cage	+	1175	1.0		384	sum	CAGE:parietal lobe - adult,
1175	CNhs13797-	cage	-	1174	1.0		384	sum	CAGE:parietal lobe - adult,
1176	CNhs13798+	cage	+	1177	1.0		384	sum	CAGE:occipital cortex - adult,
1177	CNhs13798-	cage	-	1176	1.0		384	sum	CAGE:occipital cortex - adult,
1178	CNhs13799+	cage	+	1179	1.0		384	sum	CAGE:cerebellum - adult,
1179	CNhs13799-	cage	-	1178	1.0		384	sum	CAGE:cerebellum - adult,
1180	CNhs13800+	cage	+	1181	1.0		384	sum	CAGE:medulla oblongata - adult,
1181	CNhs13800-	cage	-	1180	1.0		384	sum	CAGE:medulla oblongata - adult,
